after_duplicate_relation_count,after_keep_relation_count,apply,before_duplicate_relation_count,before_keep_relation_count,duplicate_code,evidence_text_length,group_index,group_node_count,group_total_relation_count,incoming_relation_count,keep_code,outgoing_relation_count,source_name,source_page
0,11,true,1,6,EVD-CARD-FULLBOOK-04D2992ABE96B8,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-C4EB847818A7A2,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-CB7F8B7CD25511,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-D030DDC1420661,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-A703AAFE596710,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-09E9E7BC64527F,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-96C476668A8A03,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-81A9BBD28F587A,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-ABEAE0C5E11490,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,11,true,1,6,EVD-CARD-FULLBOOK-EC984BF32532B0,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
